SUBMISSIONYEARQUARTER,PWSID,EVENT_SCHEDULE_ID,EVENT_END_DATE,EVENT_ACTUAL_DATE,EVENT_COMMENTS_TEXT,EVENT_MILESTONE_CODE,EVENT_REASON_CODE,FIRST_REPORTED_DATE,LAST_REPORTED_DATE
2025Q1,GA1810008,TTT-GA739426096024,08/29/2024,08/22/2024,LVL1 TTT MULTIPLE TC +;6096024;Sample Lab ID:BT37483 Sample Collection Date:2024-07-23 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,11/14/2024,03/20/2025
2025Q1,GA1810023,TTT-GA605825544428,11/03/2022,10/28/2022,LVL1 TTT MULTIPLE TC +;5544428;Sample Lab ID:BT00763 Sample Collection Date:2022-09-28 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,02/15/2023,03/20/2025
2025Q1,GA1810030,TTT-GA595785444455,07/26/2022,07/15/2022,LVL1 TTT TC+/EC- WO RPTS;5444455;Sample Lab ID:BS94479 Sample Collection Date:2022-06-15 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,11/17/2022,03/20/2025
2025Q1,GA1810033,LSLI-GA72391,11/26/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/11/2025,03/20/2025
2025Q1,GA1810033,TTT-GA381304480904,02/07/2019,02/06/2019,LVL1 TTT MULTIPLE TC +;4480904;Sample Lab ID:BS18336 Sample Collection Date:2019-01-07 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,05/21/2019,03/20/2025
2025Q1,GA1810038,LSLI-GA70571,10/03/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA1810039,TTT-GA295144116034,07/26/2017,08/10/2017,LVL1 TTT MULTIPLE TC +;4116034;Sample Lab ID:BR81652 Sample Collection Date:2017-07-11 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,11/15/2017,03/17/2021
2025Q1,GA1830000,LSLI-GA72899,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830001,LSLI-GA70071,10/17/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/11/2025,03/20/2025
2025Q1,GA1830002,COR-GA212612314,05/12/2015,09/09/2015,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,11/19/2015,03/12/2020
2025Q1,GA1830002,COR-GA212622315,05/22/2015,09/09/2015,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-,SDFF,GW,11/19/2015,03/12/2020
2025Q1,GA1830002,LSLI-GA70573,08/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1830006,COR-GA214582458,09/30/2015,01/29/2016,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-,SDFF,GW,05/13/2016,03/12/2020
2025Q1,GA1830006,LSLI-GA70073,10/15/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1830006,TTT-GA437424888870,10/01/2020,09/10/2020,LVL1 TTT TC+/EC- WO RPTS;4888870;Sample Lab ID:BS54323 Sample Collection Date:2020-08-11 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,11/16/2020,12/21/2023
2025Q1,GA1830006,TTT-GA481175030939,04/18/2021,04/30/2021,LVL1 TTT TC+/EC- WO RPTS;5030939;Sample Lab ID:BS63447 Sample Collection Date:2021-01-07 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,08/09/2021,09/19/2024
2025Q1,GA1830007,LSLI-GA71515,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830008,LSLI-GA71957,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830008,TTT-GA343870,12/12/2018,07/05/2018,LVL1 TTT MULTIPLE TC +;0;Sample Lab ID: Sample Collection Date: Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,02/15/2019,12/20/2021
2025Q1,GA1830010,LSLI-GA69553,10/17/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/11/2025,03/20/2025
2025Q1,GA1830017,LSLI-GA69555,10/17/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/11/2025,03/20/2025
2025Q1,GA1830020,COR-GA262902639,04/11/2017,04/12/2017,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-,SDFF,GW,09/06/2017,06/24/2020
2025Q1,GA1830020,COR-GA262912640,04/11/2017,04/12/2017,120 DAYS TO COMPLETE ACTION GWR;TR6-OTHER-,SDFF,GW,09/06/2017,06/24/2020
2025Q1,GA1830020,COR-GA262922641,04/11/2017,04/12/2017,120 DAYS TO COMPLETE ACTION GWR;ST7-OTHER-,SDFF,GW,09/06/2017,06/24/2020
2025Q1,GA1830020,LSLI-GA72393,10/17/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/11/2025,03/20/2025
2025Q1,GA1830021,LSLI-GA72395,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830021,TTT-GA489005204810,05/16/2023,09/24/2021,LVL1 TTT MULTIPLE TC +;5204810;Sample Lab ID:BS77258 Sample Collection Date:2021-08-25 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,11/22/2021,03/20/2025
2025Q1,GA1830024,LSLI-GA70575,08/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,09/19/2024,03/20/2025
2025Q1,GA1830025,COR-GA559733545,04/15/2022,07/02/2022,120 DAYS TO COMPLETE ACTION GWR;TR6-OTHER-No treatment plant installed,SDFF,GW,11/17/2022,03/20/2025
2025Q1,GA1830025,LSLI-GA69557,10/17/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/11/2025,03/20/2025
2025Q1,GA1830025,TTT-GA488955182083,08/09/2021,09/01/2021,LVL1 TTT MULTIPLE TC +;5182083;Sample Lab ID:BS75706 Sample Collection Date:2021-08-02 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,11/22/2021,12/18/2024
2025Q1,GA1830027,LSLI-GA70577,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830028,LSLI-GA72397,10/17/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/11/2025,03/20/2025
2025Q1,GA1830029,LSLI-GA70579,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830031,LSLI-GA72399,10/17/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/11/2025,03/20/2025
2025Q1,GA1830032,LSLI-GA71061,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830033,LSLI-GA70075,10/15/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/11/2025,03/20/2025
2025Q1,GA1830034,COR-GA744443666,,05/17/2025,"120 DAYS TO COMPLETE ACTION GWR;SR4-USE OF UNAPPROVED WELL-Well #102 was given emergency permission to drill on October 11, 2019. Facility was written NOV in 2022 to address unpermitted source.",SDFF,GW,02/11/2025,03/20/2025
2025Q1,GA1830034,LSLI-GA69559,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830034,TTT-GA437434892589,09/28/2020,09/18/2020,LVL1 TTT TC+/EC- WO RPTS;4892589;Sample Lab ID:BS54794 Sample Collection Date:2020-08-19 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,11/16/2020,12/21/2023
2025Q1,GA1830035,LSLI-GA72901,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830037,LSLI-GA71517,08/22/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1830039,LSLI-GA72401,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830040,LSLI-GA70077,10/17/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/11/2025,03/20/2025
2025Q1,GA1830040,TTT-GA344774395682,09/27/2017,10/04/2018,LVL1 TTT MULTIPLE TC +;4395682;Sample Lab ID:BS10099 Sample Collection Date:2018-09-04 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,02/15/2019,12/20/2021
2025Q1,GA1830040,TTT-GA444894939139,10/30/2020,10/31/2020,LVL1 TTT MULTIPLE TC +;4939139;Sample Lab ID:BS57203 Sample Collection Date:2020-10-01 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,02/16/2021,12/21/2023
2025Q1,GA1830041,LSLI-GA71519,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830042,LSLI-GA71203,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830043,COR-GA213712400,08/17/2013,08/17/2013,"120 DAYS TO COMPLETE ACTION GWR;SR4-USE OF UNAPPROVED WELL-Well 102 received approval to construct  emergency  well, but source approval was never requested or granted.",SDFF,GW,02/22/2016,09/27/2023
2025Q1,GA1830043,LSLI-GA70733,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830044,LSLI-GA70247,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830046,LSLI-GA71685,10/11/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1830047,LSLI-GA71693,10/07/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1830048,LSLI-GA71695,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1830049,LSLI-GA72109,08/27/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1830050,LSLI-GA71243,08/28/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1830051,LSLI-GA70801,10/04/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1830052,LSLI-GA72119,10/11/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1830053,LSLI-GA69789,08/29/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1830054,LSLI-GA69791,10/03/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1830055,LSLI-GA70795,08/28/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1830056,LSLI-GA70293,08/28/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1830057,LSLI-GA72131,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830058,LSLI-GA71257,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1830059,LSLI-GA71259,10/11/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1830060,LSLI-GA73119,08/28/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1830061,LSLI-GA71263,08/28/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1830062,LSLI-GA70297,08/28/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1830063,LSLI-GA73123,08/28/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1830064,LSLI-GA71729,08/28/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1830067,LSLI-GA72167,10/30/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1830068,LSLI-GA70323,10/30/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1830069,LSLI-GA71285,10/30/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1830071,LSLI-GA73147,10/30/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1830071,TTT-GA741386119964,09/05/2024,10/03/2024,LVL1 TTT TC+/EC- WO RPTS;6119964;Sample Lab ID:HIN0924023 Sample Collection Date:2024-09-03 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,11/14/2024,03/20/2025
2025Q1,GA1850000,LSLI-GA69561,10/15/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA1850001,LSLI-GA69563,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1850002,LSLI-GA70581,10/14/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA1850004,COR-GA215502486,03/01/2016,05/27/2016,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-Vent riser missing screen. Need to caulk plate openings.,SDFF,GW,08/20/2016,03/12/2020
2025Q1,GA1850004,LSLI-GA72403,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1850009,LSLI-GA72405,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1850009,PBSL-GA74647,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA1850012,LSLI-GA69565,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1850013,LSLI-GA74215,10/11/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1850015,COR-GA492933528,03/22/2022,06/16/2022,"120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-Mr. Rowell's license lapsed on 6/30/2021.  He was unaware of this, and is trying to get it reinstated.",SDFF,GW,08/16/2022,03/20/2025
2025Q1,GA1850015,LSLI-GA70079,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1850016,LSLI-GA70583,10/08/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA1850016,PBSL-GA74648,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA1850016,TTT-GA743556167777,10/29/2024,11/15/2024,LVL1 TTT MULTIPLE TC +;6167777;Sample Lab ID:BT42001 Sample Collection Date:2024-10-15 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,12/18/2024,03/20/2025
2025Q1,GA1850018,COR-GA338173059,12/11/2018,12/27/2018,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-,SDFF,GW,02/15/2019,03/20/2025
2025Q1,GA1850018,LSLI-GA71063,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1850019,LSLI-GA69567,10/08/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA1850019,PBSL-GA74649,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA1850022,LSLI-GA71959,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1850024,COR-GA211842258,10/09/2013,12/18/2013,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,05/19/2015,03/12/2020
2025Q1,GA1850024,COR-GA254172550,10/26/2016,12/16/2016,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-,SDFF,GW,03/09/2017,03/12/2020
2025Q1,GA1850024,LSLI-GA72407,10/11/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1850024,PBSL-GA74650,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA1850025,COR-GA175932212,11/21/2013,11/27/2013,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-,SDFF,GW,11/17/2014,03/12/2020
2025Q1,GA1850025,LSLI-GA70585,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1850027,LSLI-GA70587,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1850030,LSLI-GA71961,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1850030,PBSL-GA74651,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA1850032,LSLI-GA72903,11/14/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1850043,LSLI-GA70589,10/23/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1850049,COR-GA212642317,08/18/2015,09/29/2015,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-,SDFF,GW,11/19/2015,03/12/2020
2025Q1,GA1850049,LSLI-GA72409,07/21/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,08/12/2024,03/20/2025
2025Q1,GA1850049,TTT-GA644555663944,04/17/2023,04/05/2023,LVL1 TTT TC+/EC- WO RPTS;5663944;Sample Lab ID:BT09605 Sample Collection Date:2023-03-06 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,08/10/2023,03/20/2025
2025Q1,GA1850050,LSLI-GA70081,10/08/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA1850051,LSLI-GA69569,08/02/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,09/19/2024,03/20/2025
2025Q1,GA1850053,LSLI-GA71521,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1850054,COR-GA492923526,03/07/2022,06/14/2022,"120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-The Georgia Secretary of State Licensing Board shows the Ground Water Operator’s license for Mr. Cooper has lapsed, effective June 30, 2021. Prior to the inspection, Mr. Cooper provided documentation to this Office showing he has submitted the necessary documentation to the Licensing Board in efforts to renew the lapsed Class IV Ground Water Operator license",SDFF,GW,08/16/2022,03/20/2025
2025Q1,GA1850054,LSLI-GA70083,11/14/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1850055,LSLI-GA72905,07/25/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,08/12/2024,03/20/2025
2025Q1,GA1850055,TTT-GA644565663945,04/17/2023,04/05/2023,LVL1 TTT TC+/EC- WO RPTS;5663945;Sample Lab ID:BT09606 Sample Collection Date:2023-03-06 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,08/10/2023,03/20/2025
2025Q1,GA1850057,LSLI-GA72907,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1850059,LSLI-GA70591,10/08/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1850060,COR-GA212962333,08/05/2013,12/25/2013,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,06/29/2015,03/12/2020
2025Q1,GA1850060,COR-GA253732539,11/22/2016,11/29/2016,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-,SDFF,GW,03/09/2017,03/12/2020
2025Q1,GA1850060,LSLI-GA72411,10/12/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1850060,PBSL-GA74652,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA1850061,LSLI-GA70593,10/12/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1850064,LSLI-GA72909,10/12/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1850064,PBSL-GA74654,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA1850065,LSLI-GA70085,07/25/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,08/12/2024,03/20/2025
2025Q1,GA1850065,TTT-GA644615663948,04/17/2023,04/05/2023,LVL1 TTT TC+/EC- WO RPTS;5663948;Sample Lab ID:BT09609 Sample Collection Date:2023-03-06 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,08/10/2023,03/20/2025
2025Q1,GA1850066,COR-GA594593527,02/22/2022,06/14/2022,"120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-The Georgia Secretary of State Licensing Board shows the Ground Water Operator’s license for Mr. Cooper has lapsed, effective June 30, 2021. Prior to the inspection, Mr. Cooper provided documentation to this Office showing he has submitted the necessary documentation to the Licensing Board in efforts to renew the lapsed Class IV Ground Water Operator license",SDFF,GW,08/16/2022,03/20/2025
2025Q1,GA1850066,LSLI-GA70087,11/15/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1850067,LSLI-GA72413,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1850068,LSLI-GA70595,07/26/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,08/12/2024,03/20/2025
2025Q1,GA1850069,LSLI-GA72415,07/25/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,08/12/2024,03/20/2025
2025Q1,GA1850070,LSLI-GA71065,10/12/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1850070,PBSL-GA74655,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA1850074,COR-GA295312771,10/24/2017,01/30/2018,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-Operator quit due to lack of payment,SDFF,GW,05/04/2018,06/17/2021
2025Q1,GA1850074,COR-GA435212790,04/19/2018,04/20/2018,120 DAYS TO COMPLETE ACTION GWR;MR4-RECORDS NOT PROPERLY MAINTAINED-Records not made available during inspection.,SDFF,GW,08/06/2020,09/27/2023
2025Q1,GA1850074,COR-GA435223365,01/13/2021,01/13/2021,120 DAYS TO COMPLETE ACTION GWR;MR4-RECORDS NOT PROPERLY MAINTAINED-,SDFF,GW,05/14/2021,03/26/2024
2025Q1,GA1850074,LSLI-GA71523,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA1850076,LSLI-GA72417,11/14/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1850077,COR-GA212972334,10/09/2013,01/03/2014,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,06/29/2015,03/12/2020
2025Q1,GA1850077,LSLI-GA71525,10/11/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1850077,PBSL-GA74656,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA1850078,LSLI-GA70597,11/14/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1850081,LSLI-GA70089,10/12/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA1850081,PBSL-GA74657,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA1850087,1227,,03/30/1994,,DEEM,B1,11/15/2005,11/16/2007
2025Q1,GA1850087,1230,,03/30/1994,,DEEM,B1,03/23/2005,03/23/2005
2025Q1,GA1850098,COR-GA175812200,08/07/2014,11/21/2014,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-,SDFF,GW,02/16/2015,03/12/2020
2025Q1,GA1850098,LSLI-GA70599,11/14/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA1850100,LSLI-GA71067,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
