SUBMISSIONYEARQUARTER,PWSID,VISIT_ID,VISIT_DATE,AGENCY_TYPE_CODE,VISIT_REASON_CODE,MANAGEMENT_OPS_EVAL_CODE,SOURCE_WATER_EVAL_CODE,SECURITY_EVAL_CODE,PUMPS_EVAL_CODE,OTHER_EVAL_CODE,COMPLIANCE_EVAL_CODE,DATA_VERIFICATION_EVAL_CODE,TREATMENT_EVAL_CODE,FINISHED_WATER_STOR_EVAL_CODE,DISTRIBUTION_EVAL_CODE,FINANCIAL_EVAL_CODE,VISIT_COMMENTS,FIRST_REPORTED_DATE,LAST_REPORTED_DATE
2025Q1,GA1270155,8,01/07/2020,ST,SNSV,N,N,N,Z,N,N,R,N,N,N,X,,05/07/2020,03/28/2023
2025Q1,GA1270155,9,01/30/2023,ST,SNSV,N,R,N,Z,Z,N,R,Z,N,R,X,,05/17/2023,03/20/2025
2025Q1,GA1270156,1,04/14/2004,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,11/15/2005,05/18/2007
2025Q1,GA1270156,2,04/26/2007,SA,SNSV,N,N,,N,X,N,N,N,N,N,,,08/29/2007,05/18/2010
2025Q1,GA1270156,3,01/26/2012,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,N,,02/20/2013,03/12/2020
2025Q1,GA1270156,4,06/19/2017,ST,SNSV,R,R,N,N,Z,N,M,N,N,N,X,,09/06/2017,06/24/2020
2025Q1,GA1270156,5,07/29/2019,ST,LV1A,M,N,N,N,N,N,N,N,N,N,N,Sample dropped sample vessel lid.,11/12/2019,09/28/2022
2025Q1,GA1270156,6,05/24/2022,ST,SNSV,N,N,N,N,N,N,N,N,N,N,N,,08/16/2022,03/20/2025
2025Q1,GA1270159,2,09/26/2006,ST,SNSV,N,N,,N,N,N,N,M,N,N,,,11/22/2006,11/16/2009
2025Q1,GA1270159,3,10/21/2009,ST,SNSV,N,N,,N,N,N,R,M,M,N,,,02/16/2010,06/18/2018
2025Q1,GA1270159,4,03/19/2013,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,05/16/2014,03/12/2020
2025Q1,GA1270159,5,08/04/2016,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,Z,,11/23/2016,03/12/2020
2025Q1,GA1270159,6,03/29/2021,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,05/14/2021,06/20/2024
2025Q1,GA1270160,2,11/02/2006,ST,SNSV,N,N,,N,N,N,M,N,N,N,,,02/13/2007,02/16/2010
2025Q1,GA1270160,4,05/07/2013,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,Z,,02/22/2016,03/12/2020
2025Q1,GA1270160,5,02/07/2018,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,05/04/2018,03/17/2021
2025Q1,GA1270160,6,02/23/2023,ST,SNSV,N,R,N,Z,Z,N,N,N,N,N,X,Outstanding performer,05/17/2023,03/20/2025
2025Q1,GA1270161,2,11/02/2006,ST,SNSV,N,N,,N,N,N,N,N,N,N,,,02/13/2007,06/18/2018
2025Q1,GA1270161,3,10/15/2009,ST,SNSV,N,N,,N,N,N,N,N,N,N,,,03/21/2012,03/12/2020
2025Q1,GA1270161,4,07/07/2011,ST,SNSV,N,N,N,Z,N,N,R,N,N,N,X,,03/21/2012,09/20/2021
2025Q1,GA1270166,2,09/26/2006,ST,SNSV,N,N,,N,N,N,N,N,N,N,,,11/22/2006,11/16/2009
2025Q1,GA1270166,4,12/19/2014,ST,SNSV,N,N,N,Z,N,N,N,N,R,N,X,,02/16/2015,03/12/2020
2025Q1,GA1270166,5,12/15/2017,ST,SNSV,N,N,N,N,N,N,N,N,N,N,X,,02/21/2018,09/20/2021
2025Q1,GA1270166,6,12/13/2022,ST,SNSV,N,R,N,Z,Z,N,N,R,N,N,X,,02/15/2023,03/20/2025
2025Q1,GA1270167,2,05/06/2013,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,02/22/2016,03/12/2020
2025Q1,GA1270167,3,11/07/2017,ST,SNSV,N,R,N,Z,R,N,R,R,N,N,X,,02/21/2018,12/15/2020
2025Q1,GA1270168,2,01/18/2007,ST,SNSV,N,N,,N,N,N,N,N,N,N,,,05/18/2007,02/16/2010
2025Q1,GA1270168,3,01/11/2016,ST,SNSV,N,N,N,N,Z,N,N,N,S,N,Z,,05/13/2016,03/12/2020
2025Q1,GA1270168,4,01/23/2019,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,05/21/2019,03/17/2022
2025Q1,GA1270168,5,01/17/2024,ST,SNSV,N,N,N,Z,Z,N,N,N,N,N,X,,05/21/2024,03/20/2025
2025Q1,GA1270169,2,04/15/2010,ST,SNSV,N,N,,N,N,N,N,N,N,N,,,08/27/2010,06/18/2018
2025Q1,GA1270169,3,08/07/2015,ST,SNSV,N,N,N,N,N,N,M,N,N,N,X,,11/19/2015,03/12/2020
2025Q1,GA1270169,4,01/06/2020,ST,SNSV,N,N,N,Z,Z,N,N,N,N,N,X,,05/07/2020,03/28/2023
2025Q1,GA1270171,2,02/21/2007,ST,SNSV,N,N,,N,N,N,N,M,N,N,,,05/18/2007,03/12/2020
2025Q1,GA1270171,3,07/07/2011,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,03/01/2012,09/20/2021
2025Q1,GA1270171,4,11/24/2015,ST,SNSV,N,N,N,N,N,N,N,N,N,N,X,,02/22/2016,03/20/2025
2025Q1,GA1270171,5,07/10/2020,ST,ENGR,Z,N,Z,Z,Z,Z,Z,Z,Z,Z,Z,Met with Jorma McCary to inspect well #3 before issuing source approval. Well is artesian  and so a screened vent riser is missing and would constantly leak water if added. They agreed to add an air release/ vacuum relief valve or vent riser if require or the water level drops.,11/16/2020,03/20/2025
2025Q1,GA1270171,6,03/29/2021,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,05/14/2021,03/20/2025
2025Q1,GA1270173,1,09/04/2003,ST,SNSV,N,N,,N,X,N,N,R,N,N,,,11/15/2005,06/18/2018
2025Q1,GA1270142,1,11/17/2003,ST,SNSV,R,R,,N,X,N,N,N,R,N,,,11/15/2005,11/22/2006
2025Q1,GA1270159,1,10/02/2003,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,11/15/2005,11/22/2006
2025Q1,GA1270160,1,10/10/2003,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,11/15/2005,11/22/2006
2025Q1,GA1270161,1,10/07/2003,ST,SNSV,N,R,,N,X,S,N,N,N,N,,,11/15/2005,06/18/2018
2025Q1,GA1270166,1,10/01/2003,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,11/15/2005,11/22/2006
2025Q1,GA1270168,1,04/13/2004,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,11/15/2005,05/18/2007
2025Q1,GA1270169,1,01/06/2005,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,11/15/2005,02/25/2008
2025Q1,GA1270171,1,01/15/2004,ST,SNSV,N,R,,N,X,N,N,N,N,N,,,11/15/2005,06/18/2018
2025Q1,GA1270160,3,10/22/2009,ST,SNSV,R,M,,N,X,N,N,N,N,N,,,02/16/2010,06/18/2018
2025Q1,GA1270166,3,10/26/2009,ST,SNSV,M,M,,N,X,N,N,M,N,N,,,02/16/2010,06/18/2018
2025Q1,GA1270167,1,04/14/2008,ST,SNSV,R,N,,N,R,S,R,N,N,N,,,08/25/2008,05/26/2011
2025Q1,GA1270173,2,02/03/2009,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,08/20/2009,03/12/2020
2025Q1,GA1270173,4,06/07/2017,ST,SNSV,R,M,N,N,Z,N,R,N,R,N,X,,09/06/2017,03/20/2025
2025Q1,GA1270173,5,12/20/2019,ST,SNSV,N,N,N,N,N,N,N,N,N,N,X,,02/10/2020,03/20/2025
2025Q1,GA1270173,6,12/29/2021,ST,SRCE,X,S,X,X,X,X,X,X,X,X,X,Well 101 failed on Christmas Eve and system has switched to an unpermitted well on site that had been in the primary well before the system was permitted. NOV and Consent Order will be issued for connecting to unapproved source. System is in process of connecting to JWSC.,02/23/2022,03/20/2025
2025Q1,GA1270174,2,09/12/2008,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,03/13/2009,03/12/2020
2025Q1,GA1270174,3,03/19/2013,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,05/16/2014,03/28/2023
2025Q1,GA1270174,4,05/22/2018,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,08/16/2018,03/20/2025
2025Q1,GA1270174,5,04/27/2023,ST,SNSV,N,N,N,Z,Z,N,N,M,N,N,X,,08/10/2023,03/20/2025
2025Q1,GA1270175,2,05/22/2008,ST,SNSV,R,R,,R,R,R,R,R,R,R,,,08/25/2008,03/12/2020
2025Q1,GA1270175,3,05/07/2013,ST,SNSV,N,N,N,Z,Z,N,N,N,N,N,Z,,02/22/2016,06/27/2023
2025Q1,GA1270175,4,05/22/2018,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,08/16/2018,03/20/2025
2025Q1,GA1270175,5,04/27/2023,ST,SNSV,N,N,N,Z,Z,N,N,R,N,R,X,,08/10/2023,03/20/2025
2025Q1,GA1270176,1,04/13/2009,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,08/21/2012,03/12/2020
2025Q1,GA1270176,2,01/19/2012,ST,SNSV,Z,Z,Z,Z,R,Z,R,M,Z,Z,Z,,02/20/2013,03/17/2022
2025Q1,GA1270176,3,07/21/2014,ST,SNSV,N,N,N,N,N,N,R,N,N,N,Z,,11/17/2014,09/19/2024
2025Q1,GA1270176,4,05/05/2017,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,09/06/2017,03/20/2025
2025Q1,GA1270176,5,08/08/2019,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,09/20/2019,03/20/2025
2025Q1,GA1270176,6,01/17/2024,ST,SNSV,N,N,N,X,Z,N,N,N,N,N,X,,05/21/2024,03/20/2025
2025Q1,GA1270179,2,08/29/2007,ST,SNSV,N,N,,N,N,N,N,N,N,N,,,11/16/2007,03/12/2020
2025Q1,GA1270179,3,10/22/2008,ST,SNSV,N,N,N,Z,Z,N,N,N,N,N,Z,,11/19/2015,03/12/2020
2025Q1,GA1270179,4,12/19/2013,ST,SNSV,N,N,N,Z,Z,N,N,M,N,N,Z,,02/22/2016,12/21/2023
2025Q1,GA1270179,5,03/03/2017,ST,SNSV,N,N,N,N,X,N,N,N,N,N,X,,05/26/2017,03/20/2025
2025Q1,GA1270179,6,12/29/2021,ST,SNSV,N,N,N,N,N,N,N,N,N,N,N,,02/23/2022,03/20/2025
2025Q1,GA1270180,2,07/21/2005,ST,SNSV,S,N,,N,N,N,N,N,N,N,,,11/15/2005,06/18/2018
2025Q1,GA1270173,3,05/30/2014,ST,SNSV,N,M,N,N,Z,N,M,N,N,N,X,,08/19/2014,06/20/2024
2025Q1,GA1270174,1,04/13/2004,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,11/15/2005,06/18/2018
2025Q1,GA1270175,1,01/06/2005,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,11/15/2005,06/18/2018
2025Q1,GA1270179,1,04/13/2004,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,11/15/2005,06/18/2018
2025Q1,GA1270180,1,08/06/2003,ST,SNSV,N,R,,N,X,N,N,N,N,N,,,11/15/2005,06/18/2018
2025Q1,GA1270180,3,10/22/2008,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,03/13/2009,03/12/2020
2025Q1,GA1270180,5,02/24/2017,ST,SNSV,N,N,N,N,X,N,N,N,N,N,X,,05/26/2017,03/20/2025
2025Q1,GA1270180,6,12/29/2021,ST,SNSV,N,N,N,N,N,N,N,N,N,N,N,,02/23/2022,03/20/2025
2025Q1,GA1270181,1,07/28/2005,ST,SNSV,S,N,,N,N,N,N,N,N,N,,,11/15/2005,06/18/2018
2025Q1,GA1270181,2,01/10/2009,ST,SNSV,N,N,,N,X,N,N,N,X,N,,,08/20/2009,03/12/2020
2025Q1,GA1270181,4,03/03/2017,ST,SNSV,N,N,N,N,X,N,N,N,N,N,X,,05/26/2017,03/20/2025
2025Q1,GA1270181,5,12/29/2021,ST,SNSV,N,N,N,N,N,N,N,N,N,N,N,,02/23/2022,03/20/2025
2025Q1,GA1270182,1,04/13/2004,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,11/15/2005,06/18/2018
2025Q1,GA1270182,4,05/04/2018,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,08/16/2018,03/20/2025
2025Q1,GA1270182,5,04/26/2023,ST,SNSV,N,N,N,X,Z,N,N,N,N,N,X,,08/10/2023,03/20/2025
2025Q1,GA1270184,2,12/19/2013,ST,SNSV,N,N,N,N,Z,N,N,M,N,N,X,,02/22/2016,12/21/2023
2025Q1,GA1270180,4,12/19/2013,ST,SNSV,N,M,N,N,Z,N,N,N,N,N,X,,02/22/2016,12/21/2023
2025Q1,GA1270181,3,12/19/2013,ST,SNSV,N,M,N,N,Z,N,N,N,N,N,X,,02/22/2016,12/21/2023
2025Q1,GA1270182,3,05/07/2013,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,02/22/2016,06/27/2023
2025Q1,GA1270182,2,09/12/2008,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,03/13/2009,03/12/2020
2025Q1,GA1270184,1,10/22/2008,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,03/13/2009,03/12/2020
2025Q1,GA1270184,3,03/03/2017,ST,SNSV,N,N,N,N,X,N,N,N,N,N,X,,05/26/2017,03/20/2025
2025Q1,GA1270184,4,12/29/2021,ST,SNSV,N,N,N,N,N,N,N,N,N,N,N,,02/23/2022,03/20/2025
2025Q1,GA1270185,1,11/08/2004,ST,SNSV,R,N,,N,X,N,N,N,N,N,,,11/15/2005,06/18/2018
2025Q1,GA1270185,2,09/12/2008,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,03/13/2009,03/12/2020
2025Q1,GA1270185,3,05/07/2013,ST,SNSV,N,N,N,N,N,N,N,N,N,N,X,,02/22/2016,06/27/2023
2025Q1,GA1270185,4,02/24/2017,ST,SNSV,N,N,N,N,X,N,N,N,N,N,X,,05/26/2017,03/20/2025
2025Q1,GA1270185,5,12/29/2021,ST,SNSV,N,N,N,N,N,N,N,N,N,N,N,,02/23/2022,03/20/2025
2025Q1,GA1270186,1,05/04/2005,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,11/15/2005,06/18/2018
2025Q1,GA1270186,2,02/10/2009,ST,SNSV,N,N,,N,X,N,N,N,X,N,,,08/20/2009,03/12/2020
2025Q1,GA1270186,3,08/13/2014,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,11/17/2014,09/19/2024
2025Q1,GA1270186,4,01/23/2019,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,05/21/2019,03/20/2025
2025Q1,GA1270186,5,01/17/2024,ST,SNSV,N,N,N,Z,Z,N,N,N,N,N,X,,05/21/2024,03/20/2025
2025Q1,GA1270187,2,10/22/2008,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,03/13/2009,03/12/2020
2025Q1,GA1270187,3,12/19/2013,ST,SNSV,N,N,N,N,Z,N,N,M,N,N,X,,02/22/2016,12/21/2023
2025Q1,GA1270187,4,02/24/2017,ST,SNSV,N,N,N,N,X,N,N,N,N,N,X,,05/26/2017,03/20/2025
2025Q1,GA1270187,5,12/29/2021,ST,SNSV,N,N,N,N,N,N,N,N,N,N,N,,02/23/2022,03/20/2025
2025Q1,GA1270188,1,10/11/2005,ST,SNSV,R,N,,N,X,N,R,N,N,N,,,02/16/2006,06/18/2018
2025Q1,GA1270188,2,01/10/2008,ST,SNSV,N,N,,N,X,N,N,N,X,N,,,08/20/2009,03/12/2020
2025Q1,GA1270188,3,09/08/2014,ST,SNSV,N,N,N,N,Z,N,N,N,R,N,X,,11/17/2014,09/19/2024
2025Q1,GA1270188,4,01/30/2019,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,05/21/2019,03/20/2025
2025Q1,GA1270188,5,04/25/2024,ST,SNSV,N,N,N,Z,Z,N,N,N,N,N,X,,08/12/2024,03/20/2025
2025Q1,GA1270189,1,04/13/2009,ST,SNSV,N,N,,N,N,N,N,N,N,N,,,08/20/2009,03/12/2020
2025Q1,GA1270189,2,09/08/2014,ST,SNSV,N,N,N,N,N,N,N,N,R,N,X,,11/17/2014,09/19/2024
2025Q1,GA1270189,3,01/30/2019,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,05/21/2019,03/20/2025
2025Q1,GA1270189,4,01/17/2024,ST,SNSV,N,N,N,Z,Z,N,M,N,N,N,X,,05/21/2024,03/20/2025
2025Q1,GA1270190,1,04/19/2006,ST,SNSV,N,N,,N,N,N,N,N,N,N,,,08/22/2006,06/18/2018
2025Q1,GA1270190,2,03/19/2013,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,05/16/2014,03/28/2023
2025Q1,GA1270190,3,05/22/2018,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,08/16/2018,03/20/2025
2025Q1,GA1270190,4,04/27/2023,ST,SNSV,N,N,N,N,Z,N,N,N,R,N,X,,08/10/2023,03/20/2025
2025Q1,GA1270191,1,04/13/2009,ST,SNSV,N,N,,N,N,N,N,N,N,N,,,08/20/2009,03/12/2020
2025Q1,GA1270191,2,09/08/2014,ST,SNSV,N,M,N,N,Z,N,M,N,N,N,X,,11/17/2014,09/19/2024
2025Q1,GA1270191,3,03/03/2017,ST,SNSV,N,N,N,N,N,N,N,N,N,N,N,,05/26/2017,03/20/2025
2025Q1,GA1270191,4,12/29/2021,ST,SNSV,N,N,N,N,N,N,R,N,N,N,N,,03/10/2022,03/20/2025
2025Q1,GA1270193,1,05/04/2018,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,08/16/2018,03/20/2025
2025Q1,GA1270193,2,04/26/2023,ST,SNSV,N,N,N,Z,Z,N,N,N,N,N,X,,08/10/2023,03/20/2025
2025Q1,GA1270194,1,04/13/2009,ST,SNSV,N,N,,N,N,N,N,N,N,N,,,08/20/2009,03/12/2020
2025Q1,GA1270194,2,09/08/2014,ST,SNSV,N,N,N,N,Z,N,N,N,R,N,X,,11/17/2014,09/19/2024
2025Q1,GA1270194,3,01/23/2019,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,05/21/2019,03/20/2025
2025Q1,GA1270194,4,04/25/2024,ST,SNSV,N,N,N,Z,Z,N,N,N,N,N,X,,08/12/2024,03/20/2025
2025Q1,GA1290000,#1,02/11/2002,,SNSV,,,,,,,,,,,,,03/09/2004,
2025Q1,GA1290000,10,05/31/2006,ST,TECH,X,X,,X,X,X,X,X,X,X,,,08/22/2006,08/20/2009
2025Q1,GA1290000,11,05/31/2006,ST,SSVF,X,X,,X,X,X,X,X,X,X,,,08/22/2006,08/20/2009
2025Q1,GA1290000,12,04/27/2006,ST,INFI,X,X,,X,X,X,X,X,X,X,,,08/22/2006,08/20/2009
2025Q1,GA1290000,13,12/12/2006,ST,SITE,X,X,,X,X,X,X,X,X,X,,,05/18/2007,02/16/2010
2025Q1,GA1290000,14,06/25/2007,ST,TRTP,X,R,,X,X,X,X,R,X,X,,,08/29/2007,08/27/2010
2025Q1,GA1290000,15,09/20/2007,ST,SRCE,X,R,,X,X,X,X,R,R,R,,,11/16/2007,11/29/2010
2025Q1,GA1290000,16,12/04/2007,ST,SRCE,X,R,,X,X,X,X,R,R,X,,,02/25/2008,02/18/2011
2025Q1,GA1290000,17,12/13/2007,ST,EMRG,X,R,,R,X,R,X,R,R,R,,,02/25/2008,02/18/2011
2025Q1,GA1290000,18,02/18/2008,ST,SNSV,R,N,,N,X,R,R,N,N,R,,,05/28/2008,02/18/2011
2025Q1,GA1290000,19,11/10/2008,ST,TRTP,X,R,,X,X,X,X,R,X,X,,,03/13/2009,03/01/2012
2025Q1,GA1290000,24,01/26/2010,ST,SMPL,X,X,,X,X,X,X,X,X,X,,,05/18/2010,06/18/2018
2025Q1,GA1290000,25,03/03/2010,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,05/18/2010,06/18/2018
2025Q1,GA1290000,26,06/03/2010,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,11/29/2010,06/18/2018
2025Q1,GA1290000,27,06/10/2010,ST,SRCE,X,X,,X,X,X,X,X,X,X,,,11/29/2010,06/18/2018
2025Q1,GA1290000,28,12/07/2010,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,02/18/2011,06/18/2018
2025Q1,GA1290000,29,07/11/2011,ST,TRTP,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,08/21/2012,06/18/2018
2025Q1,GA1290000,3,06/09/2003,ST,TECH,X,X,,X,X,X,X,X,X,X,,,11/15/2005,08/22/2006
2025Q1,GA1270187,1,05/04/2005,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,11/15/2005,06/18/2018
2025Q1,GA1290000,1,02/11/2002,ST,SNSV,X,X,,X,X,X,X,X,X,X,,,11/15/2005,05/28/2008
2025Q1,GA1290000,2,02/14/2003,ST,CNST,X,X,,X,X,X,X,X,X,X,,,11/15/2005,08/22/2006
2025Q1,GA1290000,20,03/30/2009,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,05/19/2009,06/18/2018
2025Q1,GA1290000,21,08/06/2009,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,11/16/2009,06/18/2018
2025Q1,GA1290000,22,09/09/2009,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,11/16/2009,06/18/2018
2025Q1,GA1290000,23,09/22/2009,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,11/16/2009,06/18/2018
2025Q1,GA1290000,30,04/10/2012,ST,TRTP,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,08/21/2012,06/18/2018
2025Q1,GA1290000,31,08/05/2010,ST,TRTP,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,08/21/2012,06/18/2018
2025Q1,GA1290000,32,08/18/2010,ST,TRTP,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,08/21/2012,06/18/2018
2025Q1,GA1290000,33,02/02/2011,ST,SNSV,N,N,M,N,N,N,N,M,M,M,N,,08/21/2012,03/12/2020
2025Q1,GA1290000,34,07/11/2012,ST,CNST,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,11/16/2012,06/18/2018
2025Q1,GA1290000,35,09/27/2012,ST,TRNG,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,11/16/2012,06/18/2018
2025Q1,GA1290000,36,01/13/2015,ST,CNST,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Status update on Brittany Drive plant expansion project.,06/29/2015,03/12/2020
2025Q1,GA1290000,37,05/07/2015,ST,CNST,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Construction update on Brittany Drive WTP,08/24/2015,03/12/2020
2025Q1,GA1290000,38,05/19/2015,ST,CNST,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Final inspection of Brittany Drive plant expansion project.,08/24/2015,03/12/2020
2025Q1,GA1290000,39,02/24/2014,ST,SNSV,N,M,R,N,Z,N,M,M,N,M,Z,4 days to complete survey field inspections of 2 treatment plants and distribution.,02/22/2016,03/12/2020
2025Q1,GA1290000,4,07/11/2003,ST,CNST,X,X,,X,X,X,X,X,X,X,,,11/15/2005,08/22/2006
2025Q1,GA1290000,41,09/18/2013,ST,CNST,M,Z,Z,Z,Z,Z,R,Z,Z,Z,Z,Routine plant inspections to Mauldin Rd &amp; Brittany Dr WTPs; construction update @ Brittany Dr WTP,02/22/2016,03/12/2020
2025Q1,GA1290000,42,04/25/2017,ST,SNSV,N,N,N,M,Z,N,N,M,N,N,N,,09/06/2017,09/21/2020
2025Q1,GA1290000,43,08/24/2020,ST,SNSV,N,M,N,R,Z,N,N,R,R,R,X,,11/16/2020,06/20/2024
2025Q1,GA1290000,44,05/10/2023,ST,SNSV,R,R,N,R,Z,N,M,M,M,N,X,"Finished Water Storage: Limb on tank, Wet well unlocked, tank inspections/cleanout, drains and overflows need to be visible and accessible for all ground storage tanks.    Mauldin plant: vegetation in baffles, label HS pumps, leaking HS pump, no hose use during backwash.  Label CL17 analyzer to distinguish what it&apos;s analyzing.   Brittany Plant: Generator recommendation, sludge pond needs vegetation removed, address algae at Big Springs Source.  Need update on progress of conventional side, down at time of survey.   Distribution: Valve exercising plan, flushing program (no records or plan), flow meter testing program, add DBP sites to map  Managment: Update contacts in ERP (all of it needs to be updated)  Sodium Hypochlorite needs to be removed from pump station.    Label pumps at all Pump Stations (1,2,3,4).",08/10/2023,03/20/2025
2025Q1,GA1290000,5,02/13/2004,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,11/15/2005,05/18/2007
2025Q1,GA1290000,8,11/10/2005,ST,TECH,X,X,,X,X,X,X,X,X,X,,,02/16/2006,12/03/2008
2025Q1,GA1290000,9,11/10/2005,ST,VAEX,X,X,,X,X,X,X,X,X,X,,,02/16/2006,12/03/2008
2025Q1,GA1290021,#1,08/24/2000,,SNSV,,,,,,,,,,,,,06/24/2005,
2025Q1,GA1290021,2,05/24/2006,ST,SNSV,N,N,,N,X,M,M,N,R,N,,,11/22/2006,03/12/2020
2025Q1,GA1290021,3,01/01/2008,ST,SNSV,X,X,,X,X,X,X,X,X,X,,,05/26/2011,03/12/2020
2025Q1,GA1290021,4,05/15/2009,ST,SNSV,N,N,N,N,X,N,N,Z,N,N,X,,05/13/2016,03/12/2020
2025Q1,GA1290021,5,05/27/2014,ST,SNSV,N,N,N,N,X,N,N,Z,N,N,X,,05/13/2016,03/12/2020
2025Q1,GA1290021,6,08/24/2017,ST,SNSV,N,N,M,M,Z,N,M,N,M,M,X,,11/15/2017,12/15/2020
2025Q1,GA1290021,7,04/11/2018,ST,SSVF,N,N,N,N,Z,N,N,N,N,N,X,Follow Up after sanitary survey. No deficiencies found; all minor deficiencies from survey completed.,08/16/2018,06/17/2021
2025Q1,GA1290021,8,07/29/2020,ST,SNSV,N,N,N,N,Z,N,N,Z,R,N,X,Recommended painting water tanks per the operator&apos;s request.,11/16/2020,09/27/2023
2025Q1,GA1290021,9,08/29/2023,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,11/28/2023,03/20/2025
2025Q1,GA1290022,1,01/05/2016,ST,SNSV,N,N,N,Z,Z,N,N,Z,Z,N,X,,05/13/2016,03/20/2025
2025Q1,GA1290022,2,02/06/2019,ST,SNSV,N,N,M,Z,Z,N,M,Z,Z,N,X,,05/21/2019,03/20/2025
2025Q1,GA1290022,3,04/26/2022,ST,SNSV,N,N,N,Z,Z,N,M,Z,Z,N,X,CCR reports not readily available for inspection.,09/28/2022,03/20/2025
2025Q1,GA1310000,2,10/24/2007,ST,SNSV,N,M,,N,X,X,N,R,N,N,,,02/25/2008,11/29/2010
2025Q1,GA1310000,3,05/22/2013,ST,SNSV,N,N,N,N,Z,N,Z,N,N,N,X,,08/19/2014,03/12/2020
2025Q1,GA1310000,4,05/10/2018,ST,SNSV,R,N,N,N,Z,N,N,N,M,N,X,,08/16/2018,06/17/2021
2025Q1,GA1310000,5,05/05/2021,SA,SNSV,R,R,N,N,Z,N,M,M,R,N,X,,08/09/2021,06/20/2024
2025Q1,GA1310000,6,09/23/2022,ST,LV1A,M,N,N,N,N,N,N,N,N,N,N,Sample collectors instructed to flush sample sites for longer. Repeats were flushed longer and came back negative.,12/20/2022,03/20/2025
2025Q1,GA1310000,7,03/19/2024,ST,SNSV,N,M,N,N,Z,N,N,N,R,N,X,,05/21/2024,03/20/2025
